Lastupdated,Status_Timestamp,Zone_Number,Status_Description,KerbsideID,Location
2024-12-09T03:44:36+03:00,2024-11-28T06:20:36+03:00,7537,Unoccupied,63341,"-37.817631960140055, 144.95541409698671"
2024-12-09T03:44:36+03:00,2024-04-04T01:40:24+03:00,7537,Present,63349,"-37.817781684238135, 144.95489497822973"
2024-12-09T03:44:36+03:00,2024-12-09T02:12:18+03:00,7537,Present,63339,"-37.81758663421112, 144.95557113862753"
2024-12-09T03:44:36+03:00,2024-10-01T12:22:13+03:00,7528,Unoccupied,63147,"-37.81645736832678, 144.95945419768827"
2024-12-09T03:44:36+03:00,2024-12-09T03:41:44+03:00,7528,Unoccupied,63146,"-37.81643579288833, 144.95952891500872"
2024-12-09T03:44:36+03:00,2024-12-09T03:38:58+03:00,7334,Unoccupied,63512,"-37.812174109350416, 144.9699768645677"
2024-12-09T03:44:36+03:00,2024-12-09T01:55:58+03:00,7320,Present,63516,"-37.812259359326596, 144.96968722093112"
2024-12-09T03:44:36+03:00,2024-12-09T02:34:55+03:00,7334,Unoccupied,63511,"-37.81215372924373, 144.97004603058315"
2024-12-09T03:44:36+03:00,2024-12-09T03:22:19+03:00,,Unoccupied,63542,"-37.81230375758987, 144.97008788741155"
2024-12-09T03:44:36+03:00,2024-12-09T03:42:14+03:00,7320,Present,63548,"-37.81241651876732, 144.96970466033275"
2024-12-09T03:44:36+03:00,2024-12-09T02:50:44+03:00,7334,Present,63540,"-37.81226616014763, 144.97021577743828"
2024-12-09T03:44:36+03:00,2024-12-08T15:36:56+03:00,,Present,63543,"-37.81232257207527, 144.97002413130525"
2024-12-09T03:44:36+03:00,2024-12-09T03:11:17+03:00,7415,Present,61243,"-37.81762950144717, 144.96306901288006"
2024-12-09T03:44:36+03:00,2024-12-09T03:39:39+03:00,,Unoccupied,64134,"-37.81656028873411, 144.95546350988394"
2024-12-09T03:44:36+03:00,2024-12-09T03:14:21+03:00,,Present,64138,"-37.81664103181194, 144.9551823131524"
2024-12-09T03:44:36+03:00,2024-12-09T03:22:58+03:00,,Unoccupied,62434,"-37.81887368145436, 144.9545486799141"
2024-12-09T03:44:36+03:00,2024-12-09T02:07:05+03:00,7377,Present,57742,"-37.82028732496598, 144.95571666821013"
2024-12-09T03:44:36+03:00,2024-12-09T02:55:07+03:00,7368,Unoccupied,57738,"-37.820493205830815, 144.95581543628026"
2024-12-09T03:44:36+03:00,2024-04-05T03:54:15+03:00,7076,Present,22319,"-37.806180980721045, 144.96611215145987"
2024-12-09T03:44:36+03:00,2024-03-21T14:18:01+03:00,7076,Unoccupied,22318,"-37.80623453198583, 144.966102850457"
2024-12-09T03:44:36+03:00,2024-12-09T03:15:43+03:00,7628,Unoccupied,51854,"-37.81446444012603, 144.96873866896908"
2024-12-09T03:44:36+03:00,2024-11-13T13:26:05+03:00,7266,Unoccupied,18642,"-37.80884023488097, 144.97292082569246"
2024-12-09T03:44:36+03:00,2024-07-01T00:53:37+03:00,7265,Unoccupied,17962,"-37.81004472092478, 144.9727274733333"
2024-12-09T03:44:36+03:00,2024-12-08T08:31:25+03:00,7265,Unoccupied,17959,"-37.81060256999946, 144.97294557163235"
2024-12-09T03:44:36+03:00,2024-12-09T03:13:12+03:00,7265,Unoccupied,17949,"-37.80991962745114, 144.97298012356163"
2024-12-09T03:44:36+03:00,2024-12-09T03:38:11+03:00,7265,Unoccupied,17953,"-37.81013912607695, 144.97295262087988"
2024-12-09T03:44:36+03:00,2024-12-09T03:21:24+03:00,7245,Present,18825,"-37.80951686865863, 144.97477198568282"
2024-12-09T03:44:36+03:00,2024-12-04T01:12:04+03:00,7245,Unoccupied,25018,"-37.809566869260756, 144.97521317651032"
2024-12-09T03:44:36+03:00,2024-12-09T02:18:12+03:00,7245,Present,25014,"-37.809460151613635, 144.97426643952736"
2024-12-09T03:44:36+03:00,2024-12-08T12:53:02+03:00,7245,Unoccupied,25013,"-37.80945267735699, 144.97419720232637"
2024-12-09T03:44:36+03:00,2024-12-09T03:04:19+03:00,7245,Present,25011,"-37.80943735931163, 144.9740554221538"
2024-12-09T03:44:36+03:00,2024-12-07T09:33:48+03:00,7245,Unoccupied,25008,"-37.80941438798977, 144.97384275406966"
2024-12-09T03:44:36+03:00,2024-12-09T00:44:36+03:00,7245,Unoccupied,25006,"-37.80939907415136, 144.97370097467007"
2024-12-09T03:44:36+03:00,2024-12-09T03:37:08+03:00,7244,Present,24996,"-37.80932941602099, 144.97433146612897"
2024-12-09T03:44:36+03:00,2024-12-09T02:06:41+03:00,7269,Present,17503,"-37.811067886719044, 144.97545979163297"
2024-12-09T03:44:36+03:00,2024-12-08T23:07:44+03:00,7269,Present,24991,"-37.81097355405073, 144.97558500629006"
2024-12-09T03:44:36+03:00,2024-12-09T01:10:12+03:00,7269,Present,24990,"-37.81102613754571, 144.97557593985408"
2024-12-09T03:44:36+03:00,2024-12-09T01:22:58+03:00,7642,Present,58213,"-37.816223948303374, 144.95297624708968"
2024-12-09T03:44:36+03:00,2024-12-09T03:25:52+03:00,7642,Present,58211,"-37.81632513216525, 144.95302271228667"
2024-12-09T03:44:36+03:00,2024-12-09T03:26:33+03:00,7642,Present,58212,"-37.81627464473898, 144.952999503473"
2024-12-09T03:44:36+03:00,2024-12-09T03:20:12+03:00,7646,Unoccupied,58120,"-37.81729431696377, 144.95346589250374"
2024-12-09T03:44:36+03:00,2024-12-08T18:55:18+03:00,7644,Present,58114,"-37.81761390352028, 144.95361436708527"
2024-12-09T03:44:36+03:00,2024-12-09T03:00:46+03:00,7339,Present,63923,"-37.81548431361455, 144.95861279393944"
2024-12-09T03:44:36+03:00,2024-12-09T02:42:33+03:00,7241,Present,7495,"-37.80969185496776, 144.9776233391761"
2024-12-09T03:44:36+03:00,2024-12-09T02:57:38+03:00,7241,Present,7499,"-37.80966280647826, 144.97735347189"
2024-12-09T03:44:36+03:00,2024-12-09T03:01:20+03:00,7236,Present,7850,"-37.80970625335705, 144.97651305620022"
2024-12-09T03:44:36+03:00,2024-12-09T03:42:50+03:00,7236,Present,7842,"-37.80977232967913, 144.97712060652867"
2024-12-09T03:44:36+03:00,2024-12-09T02:04:13+03:00,7236,Present,7848,"-37.80972827943312, 144.97671557322076"
2024-12-09T03:44:36+03:00,2024-12-09T02:43:39+03:00,7236,Present,7841,"-37.80977967410343, 144.9771881115722"
2024-12-09T03:44:36+03:00,2024-12-09T02:45:58+03:00,7236,Unoccupied,7843,"-37.80976498972029, 144.97705310099425"
2024-12-09T03:44:36+03:00,2024-12-09T02:00:32+03:00,7239,Present,7868,"-37.81006324766466, 144.97972588052397"
2024-12-09T03:44:36+03:00,2024-12-09T01:59:21+03:00,7239,Present,7859,"-37.809996972844445, 144.97912144571848"
2024-12-09T03:44:36+03:00,2024-12-09T02:56:18+03:00,7239,Unoccupied,7865,"-37.81004133865092, 144.9795247962354"
2024-12-09T03:44:36+03:00,2024-12-09T00:44:57+03:00,7239,Unoccupied,7858,"-37.80998955218696, 144.97905432038945"
2024-12-09T03:44:36+03:00,2024-12-09T02:32:28+03:00,7239,Present,7866,"-37.810048713341104, 144.9795921579583"
2024-12-09T03:44:36+03:00,2024-12-09T03:26:39+03:00,7239,Present,7871,"-37.810087253153384, 144.97994641892151"
2024-12-09T03:44:36+03:00,2024-12-09T01:53:58+03:00,7239,Present,7860,"-37.810004366308725, 144.97918843039224"
2024-12-09T03:44:36+03:00,2024-12-09T03:11:26+03:00,7239,Present,7882,"-37.810166179630386, 144.9806603175337"
2024-12-09T03:44:36+03:00,2024-12-09T03:30:12+03:00,7239,Present,7877,"-37.81013046683342, 144.98033722414348"
2024-12-09T03:44:36+03:00,2024-12-09T03:40:25+03:00,7239,Present,7870,"-37.810080072069375, 144.97988146471855"
2024-12-09T03:44:36+03:00,2024-12-09T03:00:13+03:00,7239,Present,7874,"-37.81010880145669, 144.98014148110727"
2024-12-09T03:44:36+03:00,2024-12-09T02:29:21+03:00,7239,Present,7864,"-37.8100339483273, 144.97945746392446"
2024-12-09T03:44:36+03:00,2024-12-08T21:54:14+03:00,7237,Present,16429,"-37.81013361598532, 144.98168637602356"
2024-12-09T03:44:36+03:00,2024-12-08T22:28:08+03:00,7237,Present,16427,"-37.81008145056822, 144.98121755605683"
2024-12-09T03:44:36+03:00,2024-12-09T03:15:56+03:00,7237,Present,16426,"-37.81008895306813, 144.98128503577414"
2024-12-09T03:44:36+03:00,2024-12-09T03:12:01+03:00,7234,Present,16433,"-37.8101711258021, 144.98202377135044"
2024-12-09T03:44:36+03:00,2024-12-09T03:13:57+03:00,7234,Present,16435,"-37.8101561221018, 144.9818888144199"
2024-12-09T03:44:36+03:00,2024-11-03T10:49:48+03:00,7246,Unoccupied,17548,"-37.81102194442785, 144.9882041054858"
2024-12-09T03:44:36+03:00,2024-11-03T10:40:53+03:00,7246,Present,17559,"-37.81094052483766, 144.98746164548174"
2024-12-09T03:44:36+03:00,2024-11-02T15:15:13+03:00,7246,Present,17552,"-37.810992328282985, 144.9879341185603"
2024-12-09T03:44:36+03:00,2024-11-03T01:22:49+03:00,7246,Present,17569,"-37.810866560873734, 144.98678666808524"
2024-12-09T03:44:36+03:00,2024-11-03T08:46:33+03:00,7246,Unoccupied,17560,"-37.81093309055969, 144.98739414514165"
2024-12-09T03:44:36+03:00,2024-11-02T05:41:10+03:00,7246,Unoccupied,17554,"-37.81097757344973, 144.98779911629026"
2024-12-09T03:44:36+03:00,2024-11-02T18:33:31+03:00,7246,Present,17563,"-37.81091092047856, 144.98719165335882"
2024-12-09T03:44:36+03:00,2024-10-30T01:55:23+03:00,7246,Present,17567,"-37.810881374360335, 144.98692166074048"
2024-12-09T03:44:36+03:00,2024-11-03T14:10:16+03:00,7246,Unoccupied,17561,"-37.81092570027397, 144.9873266507209"
2024-12-09T03:44:36+03:00,2024-11-03T08:02:00+03:00,7243,Present,20633,"-37.8108910241745, 144.98358661241565"
2024-12-09T03:44:36+03:00,2024-11-03T11:13:30+03:00,7243,Unoccupied,20635,"-37.8107802456345, 144.98360491584899"
2024-12-09T03:44:36+03:00,2024-11-03T10:26:46+03:00,7243,Unoccupied,20637,"-37.81066947651698, 144.9836232361322"
2024-12-09T03:44:36+03:00,2024-11-03T11:31:15+03:00,7243,Unoccupied,20636,"-37.81072485680764, 144.98361406645805"
2024-12-09T03:44:36+03:00,2024-11-03T02:40:56+03:00,7250,Present,25130,"-37.8108375198034, 144.98335418907993"
2024-12-09T03:44:36+03:00,2024-11-03T14:16:54+03:00,7250,Unoccupied,25124,"-37.81114814491778, 144.98330307810838"
2024-12-09T03:44:36+03:00,2024-11-03T14:15:42+03:00,7250,Unoccupied,25121,"-37.811307735286704, 144.98327682946746"
2024-12-09T03:44:36+03:00,2024-09-11T12:36:41+03:00,7250,Present,25117,"-37.81183999625059, 144.98318655263833"
2024-12-09T03:44:36+03:00,2024-11-03T14:51:14+03:00,7250,Unoccupied,25113,"-37.812051247573365, 144.98315146109593"
2024-12-09T03:44:36+03:00,2024-11-03T11:22:49+03:00,7250,Unoccupied,25111,"-37.812154855912276, 144.98313424542192"
2024-12-09T03:44:36+03:00,2024-11-03T14:17:12+03:00,7250,Unoccupied,25110,"-37.812207099425834, 144.9831254828146"
2024-12-09T03:44:36+03:00,2024-11-03T11:21:08+03:00,7250,Unoccupied,25106,"-37.81241434251265, 144.98309129257075"
2024-12-09T03:44:36+03:00,2024-11-03T14:38:15+03:00,7250,Unoccupied,25105,"-37.81246660354286, 144.98308267773297"
2024-12-09T03:44:36+03:00,2024-11-03T06:46:40+03:00,7250,Present,25098,"-37.81292952528717, 144.98300526940065"
2024-12-09T03:44:36+03:00,2024-11-03T13:56:07+03:00,7250,Unoccupied,25095,"-37.813084401659935, 144.98297926102595"
2024-12-09T03:44:36+03:00,2024-11-03T14:31:03+03:00,7250,Unoccupied,25089,"-37.813394059847525, 144.98292636162552"
2024-12-09T03:44:36+03:00,2024-11-03T15:07:09+03:00,7250,Present,25088,"-37.81344618156171, 144.98291748624297"
2024-12-09T03:44:36+03:00,2024-11-03T13:03:25+03:00,7250,Unoccupied,25084,"-37.81365181381193, 144.98288233192096"
2024-12-09T03:44:36+03:00,2024-11-03T09:34:01+03:00,7250,Unoccupied,25082,"-37.81458134662349, 144.98272325584662"
2024-12-09T03:44:36+03:00,2024-11-03T13:28:40+03:00,7250,Unoccupied,25076,"-37.814270108503734, 144.98277664685122"
2024-12-09T03:44:36+03:00,2024-11-03T09:24:02+03:00,7250,Unoccupied,25075,"-37.81421891657284, 144.98278540449215"
2024-12-09T03:44:36+03:00,2024-11-03T10:21:50+03:00,7250,Unoccupied,25074,"-37.81416745867731, 144.98279432338995"
2024-12-09T03:44:36+03:00,2024-11-03T13:49:56+03:00,7250,Present,25071,"-37.81401212767456, 144.98282095415396"
2024-12-09T03:44:36+03:00,2024-11-03T15:04:00+03:00,7250,Unoccupied,25069,"-37.814787265731965, 144.98268791524254"
2024-12-09T03:44:36+03:00,2024-11-03T14:26:13+03:00,7250,Unoccupied,25067,"-37.81489155405967, 144.9826700483063"
2024-12-09T03:44:36+03:00,2024-11-03T11:10:39+03:00,7250,Unoccupied,25063,"-37.81509710741602, 144.9826348354086"
2024-12-09T03:44:36+03:00,2024-11-03T15:49:48+03:00,7250,Unoccupied,25061,"-37.81520098705904, 144.98261701026485"
2024-12-09T03:44:36+03:00,2024-11-03T13:17:11+03:00,7250,Present,25060,"-37.81525249648016, 144.9826082303527"
2024-12-09T03:44:36+03:00,2024-11-03T12:10:26+03:00,7250,Unoccupied,25059,"-37.81530361097951, 144.98259945779967"
2024-12-09T03:44:36+03:00,2024-11-03T10:37:29+03:00,7250,Unoccupied,25056,"-37.81545864733447, 144.98257289243057"
2024-12-09T03:44:36+03:00,2024-11-03T12:42:04+03:00,7250,Present,25055,"-37.815510581746764, 144.98256403465405"
2024-12-09T03:44:36+03:00,2024-12-09T03:05:47+03:00,7333,Unoccupied,63066,"-37.81561155412429, 144.96240712629918"
2024-12-09T03:44:36+03:00,2024-12-09T03:43:12+03:00,7333,Present,63064,"-37.81554409557444, 144.96263918833716"
2024-12-09T03:44:36+03:00,2024-12-09T03:41:42+03:00,7333,Present,63063,"-37.81552660247816, 144.96269877977673"
2024-12-09T03:44:36+03:00,2024-12-09T03:41:22+03:00,7333,Unoccupied,63062,"-37.815477126005604, 144.96286604401126"
2024-12-09T03:44:36+03:00,2024-12-09T03:41:32+03:00,7264,Present,10974,"-37.81409731914398, 144.97772681570615"
2024-12-09T03:44:36+03:00,2024-12-09T03:28:08+03:00,7264,Present,10971,"-37.8139419342189, 144.97775285259883"
2024-12-09T03:44:36+03:00,2024-12-08T20:56:29+03:00,7301,Unoccupied,17283,"-37.81630487169589, 144.97733857144476"
2024-12-09T03:44:36+03:00,2024-12-07T14:06:52+03:00,7301,Unoccupied,17282,"-37.8162944532351, 144.9772612918356"
2024-12-09T03:44:36+03:00,2024-12-08T14:40:50+03:00,7301,Present,17281,"-37.816286319598056, 144.9772013136986"
2024-12-09T03:44:36+03:00,2024-06-08T05:29:18+03:00,7301,Unoccupied,17205,"-37.816010859221436, 144.9752452716608"
2024-12-09T03:44:36+03:00,2024-12-09T00:28:51+03:00,7705,Present,55319,"-37.81101005388723, 144.95742068824296"
2024-12-09T03:44:36+03:00,2024-12-09T03:39:36+03:00,7412,Present,60942,"-37.81516742677178, 144.97149395321327"
2024-12-09T03:44:36+03:00,2024-12-09T03:40:37+03:00,7412,Unoccupied,60940,"-37.81512930115561, 144.97162362345705"
2024-12-09T03:44:36+03:00,2024-12-09T03:33:41+03:00,7548,Present,65849,"-37.808710199143206, 144.97074350414226"
2024-12-09T03:44:36+03:00,2024-12-06T04:42:44+03:00,7018,Unoccupied,26279,"-37.8018999528026, 144.96233770341735"
2024-12-09T03:44:36+03:00,2024-12-08T22:03:57+03:00,7454,Present,60027,"-37.81578393515007, 144.97281184324999"
2024-12-09T03:44:36+03:00,2024-12-09T03:13:42+03:00,7401,Present,50849,"-37.81467934569682, 144.97168311086494"
2024-12-09T03:44:36+03:00,2024-04-23T12:00:11+03:00,7402,Present,50851,"-37.81455359181117, 144.97162526489717"
2024-12-09T03:44:36+03:00,2024-12-09T03:34:23+03:00,7402,Present,50852,"-37.81449048070375, 144.97159578905166"
2024-12-09T03:44:36+03:00,2024-12-09T03:43:17+03:00,7514,Present,64565,"-37.812897706090766, 144.96404000230802"
2024-12-09T03:44:36+03:00,2024-06-27T11:33:26+03:00,7412,Unoccupied,60957,"-37.815616760930396, 144.9699622682448"
2024-12-09T03:44:36+03:00,2024-04-05T05:02:39+03:00,,Unoccupied,61019,"-37.816016990480485, 144.96862795159677"
2024-12-09T03:44:36+03:00,2024-12-09T03:35:21+03:00,7345,Present,63637,"-37.8130661522097, 144.96738396057447"
2024-12-09T03:44:36+03:00,2024-12-09T01:23:09+03:00,,Present,63613,"-37.81290917979874, 144.96746268435092"
2024-12-09T03:44:36+03:00,2024-12-09T03:39:51+03:00,7345,Present,63623,"-37.81311606144284, 144.9668601322978"
2024-12-09T03:44:36+03:00,2024-12-09T03:01:31+03:00,7345,Present,63618,"-37.81302149849634, 144.967181727001"
2024-12-09T03:44:36+03:00,2024-12-09T03:41:28+03:00,,Unoccupied,62655,"-37.81276100620035, 144.97209067275935"
2024-12-09T03:44:36+03:00,2024-12-09T03:28:25+03:00,7569,Present,65248,"-37.8112264628938, 144.96618476990096"
2024-12-09T03:44:36+03:00,2024-12-09T03:34:38+03:00,7362,Unoccupied,62340,"-37.81789028655849, 144.95855355638022"
2024-12-09T03:44:36+03:00,2023-10-18T00:26:07+03:00,,Unoccupied,21150,"-37.81900650221777, 144.95862616886228"
2024-12-09T03:44:36+03:00,2024-12-09T03:03:08+03:00,7631,Unoccupied,51634,"-37.81631973757882, 144.96959523608422"
2024-12-09T03:44:36+03:00,2024-12-09T03:32:30+03:00,7631,Unoccupied,51633,"-37.81638151400121, 144.96962372257985"
2024-12-09T03:44:36+03:00,2024-12-09T03:29:07+03:00,7569,Present,65246,"-37.81118857409355, 144.966312811513"
2024-12-09T03:44:36+03:00,2024-12-09T02:06:48+03:00,7614,Present,54613,"-37.81167472562713, 144.959308159317"
2024-12-09T03:44:36+03:00,2024-12-08T15:17:53+03:00,7631,Unoccupied,51632,"-37.81644117492837, 144.96965120384647"
2024-12-09T03:44:36+03:00,2024-04-03T01:05:03+03:00,,Present,6390,"-37.81485602295078, 144.96136597236844"
2024-12-09T03:44:36+03:00,2024-12-08T22:39:23+03:00,7706,Present,55333,"-37.81122516603701, 144.95738072916322"
2024-12-09T03:44:36+03:00,2024-12-09T03:22:27+03:00,,Present,66344,"-37.812311235455965, 144.95843890821476"
2024-12-09T03:44:36+03:00,2024-12-09T00:01:57+03:00,,Unoccupied,7895,"-37.809826587400536, 144.9788954250232"
2024-12-09T03:44:36+03:00,2024-12-08T21:51:44+03:00,,Present,20926,"-37.82107646203974, 144.946243382511"
2024-12-09T03:44:36+03:00,2023-11-01T09:52:53+03:00,,Unoccupied,5734,"-37.81067068109415, 144.96776781186512"
2024-12-09T03:44:36+03:00,2023-04-22T09:44:59+03:00,,Present,5736,"-37.81068739943069, 144.96771082732118"
2024-12-09T03:44:36+03:00,2024-12-09T03:36:51+03:00,7533,Present,62662,"-37.81288751437722, 144.97165817666922"
2024-12-09T03:44:36+03:00,2024-12-09T03:42:17+03:00,7769,Unoccupied,65476,"-37.81237480662105, 144.96160464385943"
2024-12-09T03:44:36+03:00,2024-12-08T21:50:25+03:00,7343,Present,63443,"-37.81188777334317, 144.97150377957013"
2024-12-09T03:44:36+03:00,2024-12-09T02:54:45+03:00,7343,Present,63448,"-37.811979228559224, 144.9711910961634"
2024-12-09T03:44:36+03:00,2024-12-09T03:20:34+03:00,7188,Unoccupied,17709,"-37.820245136840896, 144.9396681383507"
2024-12-09T03:44:36+03:00,2024-12-09T02:41:25+03:00,7219,Present,69977,"-37.82252556959601, 144.95265277617113"
2024-12-09T03:44:36+03:00,2024-12-08T22:15:43+03:00,7219,Present,69975,"-37.82248932751718, 144.95277816994894"
2024-12-09T03:44:36+03:00,2024-12-09T02:52:43+03:00,7223,Present,69961,"-37.822237339850616, 144.9536460664737"
2024-12-09T03:44:36+03:00,2024-12-09T03:36:32+03:00,7219,Present,69967,"-37.82234105011817, 144.953287549408"
2024-12-09T03:44:36+03:00,2024-12-09T02:04:07+03:00,7417,Present,61618,"-37.819680188600614, 144.9559266523233"
2024-12-09T03:44:36+03:00,2024-10-21T05:05:00+03:00,7770,Present,65361,"-37.81211713962012, 144.9631693239927"
2024-12-09T03:44:36+03:00,2024-12-09T03:26:58+03:00,7428,Present,60839,"-37.81463150943003, 144.9733306404806"
2024-12-09T03:44:36+03:00,2024-12-09T02:56:59+03:00,7358,Present,61845,"-37.81466005318016, 144.96966893823412"
2024-12-09T03:44:36+03:00,2024-12-09T03:37:57+03:00,7190,Present,62066,"-37.816171708304815, 144.96449169787263"
2024-12-09T03:44:36+03:00,2024-12-09T03:33:32+03:00,7190,Present,62065,"-37.81615408033775, 144.9645522505158"
2024-12-09T03:44:36+03:00,2024-12-09T00:54:56+03:00,7190,Present,62063,"-37.816117265402454, 144.96467789773158"
2024-12-09T03:44:36+03:00,2024-12-09T02:41:07+03:00,7189,Present,62058,"-37.816001256997616, 144.96507840798898"
2024-12-09T03:44:36+03:00,2024-12-09T03:19:57+03:00,7190,Present,62029,"-37.81597589669934, 144.96461217547073"
2024-12-09T03:44:36+03:00,2024-12-09T03:40:33+03:00,7190,Unoccupied,62030,"-37.81599840255207, 144.96453548362558"
2024-12-09T03:44:36+03:00,2024-12-09T03:40:36+03:00,7507,Unoccupied,62867,"-37.81395123634358, 144.96804003047197"
2024-12-09T03:44:36+03:00,2024-12-09T03:27:39+03:00,7507,Unoccupied,62868,"-37.813971109346014, 144.9679724394694"
2024-12-09T03:44:36+03:00,2024-12-09T02:39:12+03:00,7507,Unoccupied,62874,"-37.81408762772115, 144.96757418450449"
2024-12-09T03:44:36+03:00,2024-12-09T02:52:40+03:00,7450,Present,61151,"-37.81709660795699, 144.9649217246474"
2024-12-09T03:44:36+03:00,2024-12-09T03:43:50+03:00,7446,Present,60131,"-37.816242514385664, 144.9719133247304"
2024-12-09T03:44:36+03:00,2024-12-09T03:29:20+03:00,7358,Present,61843,"-37.81462230642892, 144.969796640633"
2024-12-09T03:44:36+03:00,2024-08-10T13:02:33+03:00,7452,Unoccupied,60228,"-37.81721448155689, 144.96795514055805"
2024-12-09T03:44:36+03:00,2024-12-09T03:41:06+03:00,7452,Unoccupied,60229,"-37.8172368356614, 144.967879074441"
2024-12-09T03:44:36+03:00,2024-12-09T03:26:55+03:00,,Unoccupied,60241,"-37.81715872785921, 144.96881942436428"
2024-12-09T03:44:36+03:00,2024-12-09T00:03:55+03:00,,Present,60242,"-37.81717987559302, 144.9687481601918"
2024-12-09T03:44:36+03:00,2024-12-09T03:00:06+03:00,,Unoccupied,60243,"-37.817200836591596, 144.9686768090831"
2024-12-09T03:44:36+03:00,2024-12-08T20:26:10+03:00,,Present,60244,"-37.81722164040342, 144.96860538499686"
2024-12-09T03:44:36+03:00,2024-12-09T03:43:00+03:00,7320,Present,63531,"-37.81260578300345, 144.96851113908832"
2024-12-09T03:44:36+03:00,2024-12-09T03:29:20+03:00,7628,Present,51853,"-37.81451515095033, 144.9687622235785"
2024-12-09T03:44:36+03:00,2024-12-09T01:38:35+03:00,7628,Present,51815,"-37.81421407825971, 144.96887091645692"
2024-12-09T03:44:36+03:00,2024-12-09T03:38:06+03:00,7366,Present,61738,"-37.81383964427967, 144.97245074425973"
2024-12-09T03:44:36+03:00,2024-12-09T03:43:48+03:00,7366,Unoccupied,61739,"-37.81385829188493, 144.97238678982364"
2024-12-09T03:44:36+03:00,2024-12-09T03:33:21+03:00,7366,Present,61711,"-37.813606566039525, 144.97269212346686"
2024-12-09T03:44:36+03:00,2024-12-09T03:27:59+03:00,7366,Present,61714,"-37.81366461062718, 144.97249517994058"
2024-12-09T03:44:36+03:00,2024-12-09T03:40:26+03:00,7356,Present,61932,"-37.81524676144919, 144.96710639909247"
2024-12-09T03:44:36+03:00,2024-12-09T03:02:41+03:00,7359,Present,61916,"-37.81493352939281, 144.96817353069463"
2024-12-09T03:44:36+03:00,2024-12-09T03:41:33+03:00,7359,Present,61917,"-37.81495228178069, 144.96810964800756"
2024-12-09T03:44:36+03:00,2024-12-09T02:57:19+03:00,7512,Present,62645,"-37.81254383937672, 144.97283285297698"
2024-12-09T03:44:36+03:00,2024-08-16T06:48:02+03:00,7503,Unoccupied,67230,"-37.8113866179018, 144.95793871548597"
2024-12-09T03:44:36+03:00,2024-12-09T03:23:17+03:00,7503,Present,67229,"-37.81136563262732, 144.95801042290748"
2024-12-09T03:44:36+03:00,2024-12-09T03:43:37+03:00,7660,Present,50220,"-37.81291722130064, 144.97363172918602"
2024-12-09T03:44:36+03:00,2024-12-09T03:00:48+03:00,7630,Present,51616,"-37.81607479216211, 144.96972864047393"
2024-12-09T03:44:36+03:00,2024-12-09T03:40:39+03:00,7505,Present,64463,"-37.812356529394684, 144.96589926397638"
2024-12-09T03:44:36+03:00,2024-12-09T03:38:12+03:00,7510,Present,64458,"-37.81225752669195, 144.96623755863152"
2024-12-09T03:44:36+03:00,2024-12-09T03:28:29+03:00,7559,Unoccupied,64235,"-37.81090164460444, 144.97069246821482"
2024-12-09T03:44:36+03:00,2024-11-23T16:40:10+03:00,7538,Unoccupied,64224,"-37.81068226405352, 144.97143921074053"
2024-12-09T03:44:36+03:00,2024-12-09T03:39:41+03:00,7411,Present,51016,"-37.81259081465073, 144.97088533850928"
2024-12-09T03:44:36+03:00,2024-12-09T02:23:38+03:00,7634,Present,52111,"-37.8115739413106, 144.96766175460698"
2024-12-09T03:44:36+03:00,2024-12-09T03:22:26+03:00,7640,Present,52247,"-37.81032948087469, 144.9668389313935"
2024-12-09T03:44:36+03:00,2024-12-09T03:04:06+03:00,7640,Present,52248,"-37.81027866121613, 144.9668157023667"
2024-12-09T03:44:36+03:00,2024-12-09T00:25:40+03:00,7541,Unoccupied,65867,"-37.80905010694451, 144.96957362357503"
2024-12-09T03:44:36+03:00,2024-12-09T03:23:32+03:00,7329,Present,53819,"-37.817973732709454, 144.9627059716065"
2024-12-09T03:44:36+03:00,2024-12-09T02:37:59+03:00,7329,Present,53820,"-37.81791428652916, 144.96267903559766"
2024-12-09T03:44:36+03:00,2024-10-11T06:43:14+03:00,7549,Present,66056,"-37.8100665768745, 144.9661034598762"
2024-12-09T03:44:36+03:00,2024-10-11T06:34:19+03:00,7549,Present,66057,"-37.81008577190786, 144.96603938825643"
2024-12-09T03:44:36+03:00,2024-10-11T08:42:42+03:00,7550,Unoccupied,66073,"-37.81038873358746, 144.96500475513582"
2024-12-09T03:44:36+03:00,2024-12-09T03:43:05+03:00,7534,Present,63233,"-37.81680218016638, 144.95824196652416"
2024-12-09T03:44:36+03:00,2024-12-09T03:25:58+03:00,,Present,63221,"-37.8168909903052, 144.95761059614463"
2024-12-09T03:44:36+03:00,2024-12-09T03:40:28+03:00,7344,Present,62212,"-37.817050192305175, 144.96090485850814"
2024-12-09T03:44:36+03:00,2024-12-08T21:54:54+03:00,7355,Present,62216,"-37.817127651763016, 144.96063600947988"
2024-12-09T03:44:36+03:00,2024-12-09T03:27:34+03:00,7552,Unoccupied,66434,"-37.81285903006438, 144.95653978478657"
2024-12-09T03:44:36+03:00,2024-12-09T03:33:40+03:00,7344,Unoccupied,62219,"-37.81718530318269, 144.96043649733113"
2024-12-09T03:44:36+03:00,2024-12-08T21:26:43+03:00,,Present,61528,"-37.819257098929555, 144.95741383960632"
